temperature,ordered_probability,amorphous_probability
0.970,0.998667,0.001333
0.970,0.998471,0.001529
0.970,0.997307,0.002693
0.970,0.996871,0.003129
0.970,0.413218,0.586782
0.970,0.999734,0.000266
0.970,0.994145,0.005855
0.970,0.99982,0.00018
0.970,0.997916,0.002084
0.970,0.996245,0.003755
0.970,0.997182,0.002818
0.970,0.939346,0.060654
0.970,0.971825,0.028175
0.970,0.997788,0.002212
0.970,0.986941,0.013059
0.970,0.099066,0.900934
0.970,0.181496,0.818504
0.970,0.99559,0.00441
0.970,0.999902,9.8e-05
0.970,0.999744,0.000256
0.970,0.912324,0.087676
0.970,0.996896,0.003104
0.970,0.99968,0.00032
0.970,0.998624,0.001376
0.970,0.765164,0.234836
0.970,0.998234,0.001766
0.970,0.99968,0.00032
0.970,0.956071,0.043929
0.970,0.997774,0.002226
0.970,0.995452,0.004548
0.970,0.135387,0.864612
0.970,0.999885,0.000115
0.970,0.208557,0.791443
0.970,0.999807,0.000193
0.970,0.998162,0.001838
0.970,0.999891,0.000109
0.970,0.999912,8.8e-05
0.970,0.999407,0.000593
0.970,0.9997,0.0003
0.970,0.99231,0.00769
0.970,0.977598,0.022402
0.970,0.999866,0.000134
0.970,0.990749,0.009251
0.983,0.964218,0.035782
0.983,0.930628,0.069372
0.983,0.996046,0.003954
0.983,0.997906,0.002094
0.983,0.999343,0.000657
0.983,0.064284,0.935716
0.983,0.994053,0.005947
0.983,0.131003,0.868997
0.983,0.911254,0.088746
0.983,0.998048,0.001952
0.983,0.997261,0.002739
0.983,0.307524,0.692476
0.983,0.998978,0.001022
0.983,0.085558,0.914441
0.983,0.01163,0.98837
0.983,0.999266,0.000734
0.983,0.993593,0.006407
0.983,0.002357,0.997643
0.983,0.997983,0.002017
0.983,0.984702,0.015298
0.983,0.957085,0.042915
0.983,0.998337,0.001663
0.983,0.865154,0.134847
0.983,0.954318,0.045682
0.983,0.469456,0.530544
0.983,0.441604,0.558396
0.983,0.972814,0.027186
0.983,0.222476,0.777524
0.983,0.999931,6.9e-05
0.983,0.996286,0.003714
0.983,0.999589,0.000411
0.983,0.998349,0.001651
0.983,0.999523,0.000477
0.983,0.993726,0.006274
0.983,0.99272,0.00728
0.983,0.993286,0.006714
0.983,0.99854,0.00146
0.983,0.998936,0.001064
0.983,0.143191,0.856809
0.983,0.934053,0.065947
0.983,0.01031,0.98969
0.983,0.070403,0.929597
0.983,0.999174,0.000826
0.983,0.999252,0.000748
0.983,0.955031,0.044969
0.983,0.99852,0.00148
0.983,0.996067,0.003933
0.983,0.999524,0.000476
0.983,0.998964,0.001036
0.983,0.992203,0.007797
0.983,0.964706,0.035294
0.983,0.190228,0.809772
0.983,0.999819,0.000181
0.983,0.99981,0.00019
0.983,0.569692,0.430308
0.983,0.999635,0.000365
0.983,0.9976,0.0024
0.983,0.997385,0.002615
0.983,0.798722,0.201278
0.983,0.984414,0.015586
0.983,0.999012,0.000988
0.983,0.874505,0.125495
0.983,0.897327,0.102673
0.983,0.999851,0.000149
0.983,0.999497,0.000503
0.983,0.996629,0.003371
0.983,0.99951,0.00049
0.983,0.124194,0.875806
0.983,0.999519,0.000481
0.983,0.869473,0.130527
0.983,0.907678,0.092322
0.983,0.999568,0.000432
0.983,0.999437,0.000563
0.983,0.997611,0.002389
0.983,0.999346,0.000654
0.983,0.004754,0.995246
0.983,0.879744,0.120257
0.983,0.874838,0.125162
0.983,0.993721,0.006279
0.983,0.49604,0.50396
0.983,0.719093,0.280907
0.983,0.933611,0.066389
0.983,0.999884,0.000116
0.983,0.99959,0.00041
0.983,0.998337,0.001663
0.983,0.949485,0.050515
0.983,0.997472,0.002528
0.983,0.997434,0.002566
0.983,0.999439,0.000561
0.983,0.820734,0.179266
0.983,0.828453,0.171547
0.983,0.997036,0.002964
0.983,0.999252,0.000748
0.983,0.990721,0.009279
0.983,0.999392,0.000608
0.983,0.414645,0.585355
0.983,0.99933,0.00067
0.983,0.840308,0.159692
0.983,0.997346,0.002653
0.983,0.995846,0.004154
0.983,0.063024,0.936976
0.995,0.128735,0.871265
0.995,0.997775,0.002225
0.995,0.988264,0.011736
0.995,0.111318,0.888682
0.995,0.309872,0.690128
0.995,0.627242,0.372758
0.995,0.051679,0.948321
0.995,0.997068,0.002932
0.995,0.997687,0.002313
0.995,0.999144,0.000856
0.995,0.91714,0.08286
0.995,0.981935,0.018065
0.995,0.725372,0.274628
0.995,0.999766,0.000234
0.995,0.964278,0.035722
0.995,0.952889,0.047111
0.995,0.999399,0.000601
0.995,0.481322,0.518678
0.995,0.999656,0.000344
0.995,0.328382,0.671618
0.995,0.000822,0.999178
0.995,0.178121,0.821879
0.995,0.99039,0.00961
0.995,0.995048,0.004952
0.995,0.998462,0.001538
0.995,0.230998,0.769002
0.995,0.926765,0.073235
0.995,0.992833,0.007167
0.995,0.990937,0.009063
0.995,0.992454,0.007546
0.995,0.97257,0.02743
0.995,0.910178,0.089822
0.995,0.990565,0.009435
0.995,0.995437,0.004563
0.995,0.997954,0.002046
0.995,0.999967,3.3e-05
0.995,0.896771,0.103229
0.995,0.969794,0.030207
0.995,0.953482,0.046518
0.995,0.912097,0.087903
0.995,0.994854,0.005146
0.995,0.9968,0.0032
0.995,0.988719,0.011281
0.995,0.995139,0.004861
0.995,0.971133,0.028867
0.995,0.99859,0.00141
0.995,0.011346,0.988654
0.995,0.999895,0.000105
0.995,0.999717,0.000283
0.995,0.994979,0.005021
0.995,0.670253,0.329747
0.995,0.654575,0.345425
0.995,0.233212,0.766788
0.995,0.986482,0.013519
0.995,0.542164,0.457836
0.995,0.998842,0.001158
0.995,0.99104,0.008959
0.995,0.428778,0.571222
0.995,0.99925,0.00075
0.995,0.270308,0.729692
0.995,0.141335,0.858665
0.995,0.288007,0.711993
0.995,0.825179,0.174821
0.995,0.944802,0.055197
0.995,0.949772,0.050228
0.995,0.971993,0.028007
0.995,0.997089,0.002911
0.995,0.018105,0.981895
0.995,0.026156,0.973844
0.995,0.116182,0.883818
0.995,0.011899,0.988101
0.995,0.235307,0.764693
0.995,0.990412,0.009588
0.995,0.30523,0.69477
0.995,0.999711,0.000289
0.995,0.9988,0.0012
0.995,0.99926,0.00074
0.995,0.982367,0.017633
0.995,0.056707,0.943293
0.995,0.990498,0.009502
0.995,0.795918,0.204082
0.995,0.254172,0.745828
0.995,0.917784,0.082216
0.995,0.980693,0.019307
0.995,0.112404,0.887596
0.995,0.999425,0.000575
0.995,0.019498,0.980502
0.995,0.99704,0.00296
0.995,0.99798,0.00202
0.995,0.973879,0.026121
0.995,0.997646,0.002354
0.995,0.671322,0.328678
0.995,0.670301,0.329699
0.995,0.952034,0.047966
0.995,0.003326,0.996674
0.995,0.90514,0.09486
0.995,0.998606,0.001394
0.995,0.977133,0.022867
0.995,0.969801,0.030199
0.995,0.999465,0.000535
0.995,0.096393,0.903607
1.007,0.99987,0.00013
1.007,0.999404,0.000596
1.007,0.005921,0.994079
1.007,0.998986,0.001014
1.007,0.999826,0.000174
1.007,0.98679,0.01321
1.007,0.197755,0.802245
1.007,0.998746,0.001254
1.007,0.960613,0.039387
1.007,0.71354,0.28646
1.007,0.002667,0.997333
1.007,0.999622,0.000378
1.007,0.998775,0.001225
1.007,0.825553,0.174447
1.007,0.988686,0.011314
1.007,0.94024,0.05976
1.007,0.911317,0.088683
1.007,0.996058,0.003942
1.007,0.935316,0.064684
1.007,0.998867,0.001133
1.007,0.009406,0.990594
1.007,0.353122,0.646878
1.007,0.775795,0.224205
1.007,0.990495,0.009505
1.007,0.014713,0.985287
1.007,0.026024,0.973976
1.007,0.731425,0.268575
1.007,0.708992,0.291008
1.007,0.019949,0.980051
1.007,0.999273,0.000727
1.007,0.98213,0.01787
1.007,0.995647,0.004353
1.007,0.921984,0.078016
1.007,0.98783,0.01217
1.007,0.999607,0.000393
1.007,0.941871,0.058129
1.007,0.999168,0.000832
1.007,0.094217,0.905783
1.007,0.107913,0.892087
1.007,0.966751,0.033249
1.007,0.999294,0.000706
1.007,0.359992,0.640008
1.007,0.99321,0.00679
1.007,0.002821,0.997179
1.007,0.999868,0.000132
1.007,0.994784,0.005216
1.007,0.965437,0.034563
1.007,0.999672,0.000328
1.007,0.009229,0.990771
1.007,0.01198,0.98802
1.007,0.993639,0.006361
1.007,0.037579,0.962421
1.007,0.278841,0.721159
1.007,0.731215,0.268785
1.007,0.965781,0.034219
1.007,0.140732,0.859268
1.007,0.998448,0.001553
1.007,0.919703,0.080297
1.007,0.969795,0.030205
1.007,0.985426,0.014574
1.007,0.003817,0.996183
1.007,0.558165,0.441835
1.007,0.787765,0.212235
1.007,0.149979,0.850021
1.007,0.903227,0.096773
1.007,0.895458,0.104542
1.007,0.251346,0.748654
1.007,0.999057,0.000943
1.007,0.999809,0.000191
1.007,0.989893,0.010107
1.007,0.999691,0.000309
1.007,0.694121,0.305879
1.007,0.617693,0.382307
1.007,0.463283,0.536717
1.007,0.999381,0.000619
1.007,0.913757,0.086243
1.007,0.005214,0.994786
1.007,0.98434,0.01566
1.007,0.999861,0.000139
1.007,0.977672,0.022328
1.007,0.999836,0.000164
1.007,0.246778,0.753222
1.007,0.995721,0.004279
1.007,0.973757,0.026243
1.007,0.996822,0.003178
1.007,0.998563,0.001437
1.007,0.991494,0.008506
1.007,0.942927,0.057073
1.007,0.072045,0.927955
1.007,0.982024,0.017976
1.007,0.99942,0.00058
1.007,0.998553,0.001447
1.007,0.999596,0.000404
1.007,0.01083,0.98917
1.007,0.99852,0.00148
1.007,0.595602,0.404398
1.007,0.987408,0.012592
1.007,0.983881,0.016119
1.007,0.985272,0.014728
1.007,0.898605,0.101395
1.007,0.976448,0.023552
1.019,0.508266,0.491734
1.019,0.5292,0.4708
1.019,0.371015,0.628985
1.019,0.644088,0.355912
1.019,0.968794,0.031206
1.019,0.440564,0.559436
1.019,0.169491,0.830509
1.019,0.813223,0.186777
1.019,0.888148,0.111853
1.019,0.999174,0.000826
1.019,0.997646,0.002354
1.019,0.999751,0.000249
1.019,0.999772,0.000228
1.019,0.993762,0.006238
1.019,0.046507,0.953493
1.019,0.997516,0.002484
1.019,0.22282,0.77718
1.019,0.998973,0.001027
1.019,0.063916,0.936084
1.019,0.970158,0.029842
1.019,0.997623,0.002377
1.019,0.994323,0.005677
1.019,0.092465,0.907535
1.019,0.607763,0.392237
1.019,0.935821,0.064179
1.019,0.078197,0.921803
1.019,0.00121,0.99879
1.019,0.991434,0.008566
1.019,0.998915,0.001085
1.019,0.998032,0.001968
1.019,0.997839,0.002161
1.019,0.000548,0.999452
1.019,0.000275,0.999725
1.019,0.98025,0.01975
1.019,0.686078,0.313922
1.019,0.991061,0.008939
1.019,0.129894,0.870106
1.019,0.939948,0.060052
1.019,0.040243,0.959757
1.019,0.009953,0.990047
1.019,0.908025,0.091975
1.019,0.370867,0.629133
1.019,0.001511,0.998489
1.019,0.96556,0.034441
1.019,0.170016,0.829984
1.019,0.008353,0.991647
1.019,0.983682,0.016318
1.019,0.994181,0.005819
1.019,0.969768,0.030232
1.019,0.850446,0.149554
1.019,0.02001,0.97999
1.019,0.102267,0.897733
1.019,0.999079,0.000921
1.019,0.998225,0.001775
1.019,0.999272,0.000728
1.019,0.039621,0.960379
1.019,0.027672,0.972328
1.019,0.744636,0.255364
1.019,0.766452,0.233548
1.019,0.657501,0.342499
1.019,0.980166,0.019834
1.019,0.995002,0.004998
1.019,0.062554,0.937446
1.019,0.035398,0.964602
1.019,0.429381,0.570619
1.019,0.019257,0.980743
1.019,0.02085,0.97915
1.019,0.928612,0.071388
1.019,0.93144,0.06856
1.019,0.715565,0.284435
1.019,0.998336,0.001664
1.019,0.189504,0.810496
1.019,0.000154,0.999846
1.019,0.962031,0.037969
1.019,0.075009,0.924991
1.019,0.924691,0.075309
1.019,0.995608,0.004392
1.019,0.100218,0.899782
1.019,0.999523,0.000477
1.019,0.964986,0.035014
1.019,0.001982,0.998018
1.019,0.04609,0.95391
1.019,0.131821,0.868179
1.019,0.667225,0.332775
1.019,0.999844,0.000156
1.019,0.04912,0.95088
1.019,0.992984,0.007016
1.019,0.998613,0.001387
1.019,0.350513,0.649487
1.019,0.999548,0.000452
1.019,0.996064,0.003936
1.019,0.998671,0.001329
1.019,0.989609,0.010391
1.019,0.069022,0.930979
1.019,0.85318,0.14682
1.019,0.997971,0.002029
1.019,0.941252,0.058747
1.019,0.444652,0.555348
1.019,0.947828,0.052172
1.019,0.956853,0.043147
1.019,0.252922,0.747078
1.032,0.946727,0.053273
1.032,0.660857,0.339143
1.032,0.056117,0.943883
1.032,0.944947,0.055053
1.032,0.971505,0.028495
1.032,0.995816,0.004184
1.032,0.997921,0.002079
1.032,0.002172,0.997828
1.032,0.004081,0.995919
1.032,0.008528,0.991472
1.032,0.884481,0.115519
1.032,0.999401,0.000599
1.032,0.998012,0.001988
1.032,0.00239,0.99761
1.032,0.869175,0.130825
1.032,0.994716,0.005284
1.032,0.026464,0.973536
1.032,0.766294,0.233706
1.032,0.99664,0.00336
1.032,0.023675,0.976325
1.032,0.988533,0.011467
1.032,0.032276,0.967724
1.032,0.595928,0.404072
1.032,0.066551,0.933449
1.032,0.997275,0.002725
1.032,0.834554,0.165446
1.032,0.703267,0.296733
1.032,0.002092,0.997908
1.032,0.048164,0.951836
1.032,0.598581,0.401419
1.032,0.029567,0.970433
1.032,0.182497,0.817503
1.032,0.994563,0.005437
1.032,0.067954,0.932046
1.032,0.999494,0.000506
1.032,0.668966,0.331034
1.032,0.956876,0.043124
1.032,0.070396,0.929604
1.032,0.997466,0.002534
1.032,0.987572,0.012428
1.032,0.567232,0.432768
1.032,0.021741,0.978259
1.032,0.991153,0.008847
1.032,0.999461,0.000539
1.032,0.020644,0.979356
1.032,0.99887,0.00113
1.032,0.012141,0.987859
1.032,0.004133,0.995867
1.032,0.661996,0.338004
1.032,0.413564,0.586436
1.032,0.556134,0.443866
1.032,0.972148,0.027852
1.032,0.973254,0.026746
1.032,0.044637,0.955363
1.032,0.183727,0.816273
1.032,0.995401,0.004599
1.032,0.000827,0.999173
1.032,0.296924,0.703076
1.032,0.021841,0.978159
1.032,0.999736,0.000264
1.032,0.949113,0.050887
1.032,0.985017,0.014983
1.032,0.433093,0.566907
1.032,0.885978,0.114022
1.032,0.001338,0.998662
1.032,0.988869,0.011131
1.032,0.844169,0.155831
1.032,0.061641,0.938359
1.032,0.996744,0.003256
1.032,0.019606,0.980394
1.032,0.333607,0.666393
1.032,0.00454,0.99546
1.032,0.986533,0.013467
1.032,0.911482,0.088518
1.032,0.063168,0.936832
1.032,0.997913,0.002087
1.032,0.004028,0.995972
1.032,0.002124,0.997876
1.032,0.457241,0.542759
1.032,0.998945,0.001055
1.032,0.003223,0.996777
1.032,0.001029,0.99897
1.032,0.999723,0.000277
1.032,0.242075,0.757925
1.032,0.004511,0.995489
1.032,0.991961,0.008039
1.032,0.999949,5.1e-05
1.032,0.541884,0.458116
1.032,0.472611,0.527389
1.032,0.971293,0.028707
1.032,0.16724,0.83276
1.032,0.995791,0.004209
1.032,0.994084,0.005916
1.032,0.998924,0.001077
1.032,0.03702,0.96298
1.032,0.990224,0.009776
1.032,0.77652,0.22348
1.032,0.958093,0.041907
1.032,0.972589,0.027411
1.032,0.994309,0.005691
1.032,0.993643,0.006357
1.044,0.487444,0.512556
1.044,0.987277,0.012723
1.044,0.021519,0.978481
1.044,0.734034,0.265966
1.044,0.98985,0.01015
1.044,0.022543,0.977457
1.044,0.444615,0.555385
1.044,0.00259,0.99741
1.044,0.002782,0.997218
1.044,0.992181,0.007819
1.044,0.794208,0.205792
1.044,0.997958,0.002042
1.044,0.096938,0.903062
1.044,0.999444,0.000557
1.044,0.993944,0.006056
1.044,0.999357,0.000643
1.044,0.604604,0.395396
1.044,0.790668,0.209332
1.044,0.999196,0.000804
1.044,0.99983,0.00017
1.044,0.194487,0.805513
1.044,0.280023,0.719977
1.044,0.056112,0.943888
1.044,0.999739,0.000261
1.044,0.005699,0.994301
1.044,0.895988,0.104012
1.044,0.994933,0.005067
1.044,0.981761,0.018239
1.044,0.998435,0.001565
1.044,0.91159,0.088409
1.044,0.996782,0.003218
1.044,0.004229,0.995771
1.044,0.994135,0.005865
1.044,0.994855,0.005145
1.044,0.998002,0.001998
1.044,0.044259,0.955741
1.044,0.038009,0.961991
1.044,0.009658,0.990342
1.044,0.001515,0.998485
1.044,0.089987,0.910013
1.044,0.011365,0.988635
1.044,0.999223,0.000777
1.044,0.734239,0.265761
1.044,0.978549,0.021451
1.044,0.934859,0.065141
1.044,0.00231,0.99769
1.044,0.059774,0.940226
1.044,0.003181,0.996819
1.044,0.004276,0.995724
1.044,0.010359,0.989641
1.044,0.132254,0.867746
1.044,0.005299,0.994701
1.044,0.962218,0.037782
1.044,0.656248,0.343752
1.044,0.939646,0.060354
1.044,0.978493,0.021507
1.044,0.165761,0.834239
1.044,0.363088,0.636912
1.044,0.991628,0.008372
1.044,0.000619,0.999381
1.044,0.140414,0.859585
1.044,0.168809,0.831191
1.044,0.036621,0.963379
1.044,0.961275,0.038725
1.044,0.000146,0.999854
1.044,0.002247,0.997753
1.044,0.758508,0.241492
1.044,0.049554,0.950446
1.044,0.989541,0.010459
1.044,0.004427,0.995573
1.044,0.961092,0.038908
1.044,0.996279,0.003721
1.044,0.00239,0.99761
1.044,0.005865,0.994135
1.044,0.999789,0.000211
1.044,0.007059,0.992941
1.044,0.055877,0.944123
1.044,0.998695,0.001305
1.044,0.002153,0.997847
1.044,0.240306,0.759694
1.044,0.00495,0.99505
1.044,0.039595,0.960404
1.044,0.071951,0.928049
1.044,0.115485,0.884515
1.044,0.23798,0.76202
1.044,0.032349,0.967651
1.044,0.001272,0.998728
1.044,0.814939,0.185061
1.044,0.99387,0.00613
1.044,0.549491,0.450509
1.044,0.017582,0.982418
1.044,0.310886,0.689114
1.044,0.989176,0.010824
1.044,0.00384,0.99616
1.044,0.994784,0.005216
1.044,0.917666,0.082334
1.044,0.594453,0.405547
1.044,0.996573,0.003427
1.044,0.047405,0.952595
1.044,0.040265,0.959735
1.044,0.329923,0.670077
1.056,0.009169,0.990831
1.056,0.691944,0.308056
1.056,0.990981,0.009019
1.056,0.000968,0.999032
1.056,0.003604,0.996396
1.056,0.000511,0.999489
1.056,0.057942,0.942058
1.056,0.002449,0.997551
1.056,0.977846,0.022154
1.056,0.142152,0.857848
1.056,0.961007,0.038993
1.056,0.008207,0.991793
1.056,0.130852,0.869148
1.056,0.000999,0.999001
1.056,0.273152,0.726848
1.056,0.832234,0.167766
1.056,0.964935,0.035065
1.056,0.006542,0.993458
1.056,0.004001,0.995999
1.056,0.119034,0.880966
1.056,0.00044,0.99956
1.056,0.116852,0.883148
1.056,0.001686,0.998314
1.056,0.003446,0.996554
1.056,0.001637,0.998363
1.056,0.001344,0.998656
1.056,0.764316,0.235684
1.056,0.042354,0.957646
1.056,0.13363,0.86637
1.056,0.015237,0.984763
1.056,0.019486,0.980514
1.056,0.043893,0.956107
1.056,0.998602,0.001398
1.056,0.002166,0.997834
1.056,0.979511,0.020489
1.056,0.973717,0.026283
1.056,0.003484,0.996516
1.056,0.008066,0.991934
1.056,0.016024,0.983976
1.056,0.017101,0.982899
1.056,0.940532,0.059468
1.056,0.199429,0.800571
1.056,0.565522,0.434478
1.056,0.000797,0.999203
1.056,0.001319,0.998681
1.056,0.95405,0.04595
1.056,0.754136,0.245864
1.056,0.012942,0.987058
1.056,0.017502,0.982498
1.056,0.230592,0.769408
1.056,0.543035,0.456965
1.056,0.159308,0.840692
1.056,0.213217,0.786783
1.056,0.029129,0.970871
1.056,0.99391,0.00609
1.056,0.996541,0.003459
1.056,0.841536,0.158464
1.056,0.846383,0.153617
1.056,0.35271,0.64729
1.056,0.031291,0.968709
1.056,0.99577,0.00423
1.056,0.592959,0.407041
1.056,0.926611,0.073389
1.056,0.000779,0.999221
1.056,0.139515,0.860485
1.056,0.433531,0.566469
1.056,0.877763,0.122237
1.056,0.995958,0.004042
1.056,0.00079,0.99921
1.056,0.81003,0.18997
1.056,0.016332,0.983668
1.056,0.021329,0.978671
1.056,0.013365,0.986635
1.056,0.772062,0.227938
1.056,0.00445,0.99555
1.056,0.379862,0.620138
1.056,0.007154,0.992846
1.056,0.999464,0.000536
1.056,0.992825,0.007175
1.056,0.342783,0.657217
1.056,0.004523,0.995477
1.056,0.936223,0.063777
1.056,0.003159,0.996841
1.056,0.881757,0.118243
1.056,0.052499,0.947501
1.056,0.251421,0.748579
1.056,0.000386,0.999614
1.056,0.937936,0.062064
1.056,0.222241,0.777759
1.056,0.002617,0.997383
1.056,0.992799,0.007201
1.056,0.844183,0.155817
1.056,0.751373,0.248627
1.056,0.003228,0.996772
1.056,0.997051,0.002949
1.056,0.585003,0.414997
1.056,0.97587,0.02413
1.056,0.001714,0.998286
1.056,0.471073,0.528927
1.056,0.156756,0.843244
1.056,0.468156,0.531844
1.068,0.000485,0.999515
1.068,0.408266,0.591734
1.068,0.006851,0.993149
1.068,0.766748,0.233252
1.068,0.969764,0.030236
1.068,0.126516,0.873484
1.068,0.003991,0.996009
1.068,0.019248,0.980752
1.068,0.000607,0.999393
1.068,0.732195,0.267805
1.068,0.001818,0.998182
1.068,0.000592,0.999408
1.068,0.008819,0.991181
1.068,0.160561,0.839439
1.068,0.000641,0.999359
1.068,0.970703,0.029297
1.068,0.855546,0.144454
1.068,0.646595,0.353405
1.068,0.162922,0.837078
1.068,0.6237,0.3763
1.068,0.000733,0.999267
1.068,0.176173,0.823827
1.068,0.04135,0.95865
1.068,0.569382,0.430618
1.068,0.024657,0.975343
1.068,0.000991,0.999009
1.068,0.982629,0.017371
1.068,0.037352,0.962648
1.068,0.07732,0.92268
1.068,0.018429,0.981571
1.068,0.007421,0.992579
1.068,0.392247,0.607753
1.068,0.218641,0.781359
1.068,0.093003,0.906997
1.068,0.004392,0.995608
1.068,0.673191,0.326809
1.068,0.00216,0.99784
1.068,0.978908,0.021092
1.068,0.00867,0.99133
1.068,0.208594,0.791406
1.068,0.005803,0.994197
1.068,0.001116,0.998884
1.068,0.756578,0.243423
1.068,0.000533,0.999467
1.068,0.920631,0.079369
1.068,0.000397,0.999603
1.068,0.075302,0.924698
1.068,8.1e-05,0.999919
1.068,0.002547,0.997453
1.068,0.631446,0.368554
1.068,0.119444,0.880556
1.068,0.65165,0.34835
1.068,0.000679,0.999321
1.068,0.15974,0.84026
1.068,0.917965,0.082035
1.068,0.976059,0.023941
1.068,0.916093,0.083907
1.068,0.03801,0.96199
1.068,0.051952,0.948048
1.068,0.925002,0.074998
1.068,0.000504,0.999496
1.068,0.000837,0.999163
1.068,0.007975,0.992025
1.068,0.025249,0.974751
1.068,0.205506,0.794494
1.068,0.601653,0.398347
1.068,0.982844,0.017156
1.068,0.992726,0.007274
1.068,0.039585,0.960416
1.068,0.999009,0.000991
1.068,0.933595,0.066405
1.068,0.034562,0.965438
1.068,0.225399,0.774601
1.068,0.885717,0.114283
1.068,0.020616,0.979384
1.068,0.326102,0.673898
1.068,0.00267,0.99733
1.068,0.514626,0.485374
1.068,0.994019,0.005981
1.068,0.662854,0.337146
1.068,0.954141,0.045859
1.068,0.000956,0.999044
1.068,0.027834,0.972166
1.068,0.007937,0.992063
1.068,0.273035,0.726965
1.068,0.021175,0.978825
1.068,0.998491,0.001509
1.068,0.13757,0.86243
1.068,0.305555,0.694445
1.068,0.035181,0.964819
1.068,0.002171,0.997829
1.068,0.086312,0.913688
1.068,0.899781,0.100219
1.068,0.860138,0.139862
1.068,0.63378,0.36622
1.068,0.982843,0.017157
1.068,0.034288,0.965712
1.068,0.754414,0.245586
1.068,0.009667,0.990333
1.068,0.764759,0.235241
1.068,0.084469,0.915531
1.081,0.597054,0.402946
1.081,0.192153,0.807847
1.081,0.688531,0.311469
1.081,0.000577,0.999423
1.081,0.009034,0.990966
1.081,0.223486,0.776514
1.081,0.000623,0.999377
1.081,0.001534,0.998466
1.081,0.000262,0.999738
1.081,0.310288,0.689712
1.081,7.4e-05,0.999926
1.081,0.00573,0.99427
1.081,0.002129,0.997871
1.081,0.000629,0.999371
1.081,0.192205,0.807795
1.081,0.002384,0.997616
1.081,0.002307,0.997693
1.081,0.644685,0.355315
1.081,0.011535,0.988465
1.081,0.007067,0.992933
1.081,0.829613,0.170387
1.081,0.006047,0.993953
1.081,0.781648,0.218352
1.081,0.004798,0.995202
1.081,0.156177,0.843823
1.081,0.912915,0.087085
1.081,0.000703,0.999297
1.081,0.646215,0.353785
1.081,0.001021,0.998979
1.081,0.012939,0.987061
1.081,0.002754,0.997246
1.081,0.515542,0.484458
1.081,0.32938,0.67062
1.081,0.007378,0.992622
1.081,0.002543,0.997457
1.081,0.004804,0.995196
1.081,0.007915,0.992085
1.081,0.000587,0.999413
1.081,0.063433,0.936567
1.081,0.024215,0.975785
1.081,0.000584,0.999416
1.081,0.000456,0.999544
1.081,0.002366,0.997634
1.081,0.726845,0.273155
1.081,0.001571,0.99843
1.081,0.805288,0.194712
1.081,0.016083,0.983917
1.081,0.001065,0.998935
1.081,0.118661,0.881339
1.081,0.020204,0.979796
1.081,0.000542,0.999458
1.081,0.004044,0.995956
1.081,0.000367,0.999632
1.081,0.001819,0.998181
1.081,0.002582,0.997418
1.081,0.003703,0.996297
1.081,0.89048,0.10952
1.081,0.590304,0.409696
1.081,0.062481,0.937519
1.081,0.000598,0.999402
1.081,0.309121,0.690879
1.081,0.629038,0.370962
1.081,0.366579,0.633421
1.081,0.014067,0.985933
1.081,0.952151,0.047849
1.081,0.066017,0.933983
1.081,0.262251,0.737749
1.081,0.000183,0.999817
1.081,0.141731,0.858269
1.081,0.535681,0.464319
1.081,0.266264,0.733736
1.081,0.001194,0.998806
1.081,0.782702,0.217298
1.081,0.030126,0.969874
1.081,0.985687,0.014313
1.081,0.97407,0.02593
1.081,0.075354,0.924646
1.081,0.965243,0.034757
1.081,0.000313,0.999687
1.081,0.000281,0.999719
1.081,0.998493,0.001507
1.081,0.007801,0.992199
1.081,0.990481,0.009519
1.081,0.129845,0.870155
1.081,0.919538,0.080462
1.081,0.292457,0.707543
1.081,0.013162,0.986838
1.081,0.000661,0.999339
1.081,0.000754,0.999246
1.081,0.027652,0.972348
1.081,0.000909,0.999091
1.081,0.013127,0.986873
1.081,0.000197,0.999803
1.081,0.003594,0.996406
1.081,9.3e-05,0.999908
1.081,0.00275,0.99725
1.081,0.00053,0.99947
1.081,0.003452,0.996548
1.081,0.378089,0.621911
1.081,0.000345,0.999655
1.081,0.01704,0.98296
1.093,0.081374,0.918626
1.093,0.056546,0.943454
1.093,0.000651,0.999349
1.093,0.003789,0.996211
1.093,0.001108,0.998892
1.093,0.163104,0.836896
1.093,0.005948,0.994052
1.093,0.61074,0.38926
1.093,0.008808,0.991192
1.093,0.896596,0.103404
1.093,0.149979,0.850021
1.093,0.008901,0.991099
1.093,0.130575,0.869425
1.093,0.068899,0.931101
1.093,0.03197,0.96803
1.093,0.012273,0.987727
1.093,0.020043,0.979957
1.093,0.005469,0.994531
1.093,0.13078,0.86922
1.093,0.006293,0.993706
1.093,0.002576,0.997424
1.093,0.001482,0.998518
1.093,0.086528,0.913472
1.093,0.054471,0.945529
1.093,0.000561,0.999439
1.093,0.000327,0.999673
1.093,0.001391,0.998609
1.093,0.920327,0.079673
1.093,0.689556,0.310444
1.093,0.008962,0.991038
1.093,0.008531,0.991469
1.093,0.008566,0.991434
1.093,0.002466,0.997534
1.093,0.701862,0.298138
1.093,0.001801,0.998199
1.093,0.033251,0.966749
1.093,0.014287,0.985714
1.093,0.001789,0.998211
1.093,0.947273,0.052727
1.093,0.062995,0.937005
1.093,0.001389,0.998611
1.093,0.000543,0.999457
1.093,0.000246,0.999754
1.093,0.802824,0.197176
1.093,0.0013,0.9987
