temperature,ordered_probability,amorphous_probability
1.323,0.048605,0.951395
1.323,0.0,1.0
1.323,3e-06,0.999997
1.323,0.037584,0.962416
1.323,0.013812,0.986188
1.323,0.007945,0.992055
1.323,6.1e-05,0.999939
1.323,0.116247,0.883753
1.323,2.2e-05,0.999978
1.323,0.003982,0.996018
1.323,0.002977,0.997023
1.323,0.028879,0.971121
1.323,0.83324,0.16676
1.323,0.247058,0.752942
1.323,0.008681,0.991319
1.329,0.00052,0.99948
1.329,1.5e-05,0.999985
1.329,0.00842,0.99158
1.329,0.552382,0.447618
1.329,0.000528,0.999472
1.329,0.004305,0.995695
1.329,0.101399,0.8986
1.329,0.000442,0.999558
1.329,0.000143,0.999857
1.329,0.269311,0.730689
1.329,0.000189,0.999811
1.329,7e-06,0.999993
1.329,0.000131,0.999869
1.329,9.5e-05,0.999904
1.329,0.027796,0.972204
1.329,0.000235,0.999765
1.329,4.9e-05,0.999951
1.329,0.001061,0.998939
1.329,1.1e-05,0.999989
1.329,0.051036,0.948964
1.329,7e-06,0.999993
1.329,0.001452,0.998548
1.329,0.000189,0.999811
1.329,0.010963,0.989037
1.329,0.0034,0.9966
1.329,0.000398,0.999602
1.329,0.01148,0.98852
1.329,0.005086,0.994914
1.329,0.001265,0.998735
1.329,0.000531,0.999469
1.329,6.6e-05,0.999934
1.329,0.000782,0.999218
1.329,1e-06,0.999999
1.329,1e-05,0.99999
1.329,0.012849,0.987151
1.329,0.022876,0.977124
1.329,0.004621,0.995379
1.329,1e-06,0.999999
1.329,0.104712,0.895288
1.329,0.00153,0.99847
1.329,0.8566,0.1434
1.329,0.001714,0.998286
1.329,2e-06,0.999998
1.329,2e-06,0.999998
1.329,0.02531,0.97469
1.329,0.000483,0.999517
1.329,9e-05,0.99991
1.329,0.002484,0.997516
1.329,2.6e-05,0.999974
1.329,1e-06,0.999999
1.329,0.000238,0.999762
1.329,0.002363,0.997637
1.329,6.8e-05,0.999932
1.329,0.212827,0.787173
1.329,0.205478,0.794522
1.329,0.008649,0.991351
1.329,0.000784,0.999216
1.329,4e-06,0.999996
1.329,0.000226,0.999774
1.329,0.279143,0.720857
1.329,0.002331,0.997669
1.329,0.001168,0.998832
1.329,0.000207,0.999793
1.329,0.085739,0.914261
1.329,0.000129,0.999871
1.329,0.001915,0.998085
1.329,0.001413,0.998587
1.329,0.000258,0.999742
1.329,0.013696,0.986304
1.329,0.000859,0.999141
1.329,0.000108,0.999892
1.329,0.002542,0.997458
1.329,0.000106,0.999894
1.329,1.4e-05,0.999986
1.329,0.075108,0.924892
1.329,0.011574,0.988426
1.329,0.712062,0.287938
1.329,0.474958,0.525042
1.329,0.016729,0.983271
1.329,2e-06,0.999998
1.329,0.00299,0.99701
1.329,0.941823,0.058177
1.329,0.000132,0.999868
1.329,0.074722,0.925278
1.329,0.001857,0.998143
1.329,0.889326,0.110674
1.329,0.011966,0.988034
1.329,0.039488,0.960512
1.329,0.00025,0.99975
1.329,0.00041,0.99959
1.329,0.0,1.0
1.329,0.001046,0.998954
1.329,0.000147,0.999853
1.329,0.105394,0.894606
1.329,0.273309,0.726691
1.329,2.7e-05,0.999973
1.329,3e-06,0.999997
1.329,0.010252,0.989748
1.329,0.022097,0.977903
1.329,0.912171,0.087829
1.335,0.000113,0.999887
1.335,0.041518,0.958482
1.335,4e-06,0.999996
1.335,1.4e-05,0.999986
1.335,6e-06,0.999994
1.335,7.8e-05,0.999922
1.335,0.000255,0.999745
1.335,0.00153,0.99847
1.335,0.000963,0.999037
1.335,0.000394,0.999606
1.335,0.000183,0.999817
1.335,0.016081,0.983919
1.335,0.494648,0.505352
1.335,2e-06,0.999998
1.335,1e-05,0.99999
1.335,6.6e-05,0.999934
1.335,0.043218,0.956782
1.335,0.000223,0.999777
1.335,0.000838,0.999162
1.335,0.034246,0.965754
1.335,2e-06,0.999998
1.335,0.000114,0.999886
1.335,0.000265,0.999735
1.335,2e-06,0.999998
1.335,1.5e-05,0.999984
1.335,0.395006,0.604993
1.335,0.02738,0.97262
1.335,0.929746,0.070254
1.335,6.4e-05,0.999936
1.335,0.000614,0.999386
1.335,4e-05,0.99996
1.335,0.000436,0.999564
1.335,1.6e-05,0.999984
1.335,0.00358,0.99642
1.335,0.000923,0.999077
1.335,0.000193,0.999807
1.335,0.008332,0.991668
1.335,0.000891,0.999109
1.335,0.031362,0.968638
1.335,0.000494,0.999506
1.335,0.012344,0.987656
1.335,1.3e-05,0.999987
1.335,0.001094,0.998906
1.335,0.997044,0.002956
1.335,0.000784,0.999216
1.335,0.422766,0.577234
1.335,0.000981,0.99902
1.335,0.000365,0.999635
1.335,6.7e-05,0.999933
1.335,1e-06,0.999999
1.335,0.0,1.0
1.335,0.000803,0.999197
1.335,0.247104,0.752896
1.335,1e-06,0.999999
1.335,0.107274,0.892726
1.335,0.024292,0.975708
1.335,2.6e-05,0.999974
1.335,0.004278,0.995722
1.335,5.9e-05,0.999941
1.335,2.4e-05,0.999976
1.335,0.017514,0.982486
1.335,0.010001,0.989999
1.335,7.1e-05,0.999929
1.335,3e-06,0.999997
1.335,0.003381,0.996619
1.335,0.0121,0.9879
1.335,0.000853,0.999147
1.335,0.005549,0.994451
1.335,0.000103,0.999898
1.335,0.342188,0.657812
1.335,0.073621,0.92638
1.335,0.000238,0.999762
1.335,0.000412,0.999588
1.335,0.002736,0.997264
1.335,0.000321,0.999679
1.335,0.000325,0.999675
1.335,0.965936,0.034064
1.335,0.000812,0.999188
1.335,2.2e-05,0.999978
1.335,0.000208,0.999792
1.335,9e-06,0.999991
1.335,0.675439,0.324561
1.335,0.000258,0.999742
1.335,1e-05,0.99999
1.335,0.000155,0.999846
1.335,0.457754,0.542246
1.335,0.000189,0.999811
1.335,0.052094,0.947906
1.335,4.2e-05,0.999958
1.335,0.000882,0.999118
1.335,0.000478,0.999522
1.335,1e-06,0.999999
1.335,0.24194,0.75806
1.335,2.4e-05,0.999976
1.335,0.00874,0.99126
1.335,0.000128,0.999872
1.335,0.137579,0.862421
1.335,8.5e-05,0.999915
1.335,0.000288,0.999712
1.335,0.0,1.0
1.341,0.894494,0.105506
1.341,1.7e-05,0.999983
1.341,0.360643,0.639357
1.341,0.00115,0.99885
1.341,4e-06,0.999996
1.341,0.000628,0.999372
1.341,3.9e-05,0.999961
1.341,1e-06,1.0
1.341,0.469556,0.530444
1.341,0.002424,0.997576
1.341,2.3e-05,0.999977
1.341,0.002191,0.997809
1.341,3e-06,0.999997
1.341,0.272181,0.727819
1.341,4.1e-05,0.999959
1.341,0.006296,0.993704
1.341,0.00503,0.99497
1.341,3e-06,0.999997
1.341,0.011407,0.988593
1.341,0.589035,0.410965
1.341,0.057132,0.942868
1.341,0.000952,0.999048
1.341,0.000965,0.999035
1.341,0.286227,0.713773
1.341,9e-06,0.999991
1.341,0.004771,0.995229
1.341,0.678926,0.321074
1.341,0.000933,0.999067
1.341,0.002972,0.997028
1.341,0.38174,0.61826
1.341,0.000636,0.999364
1.341,0.144654,0.855346
1.341,1.6e-05,0.999984
1.341,0.399686,0.600314
1.341,0.0,1.0
1.341,1e-05,0.99999
1.341,0.0,1.0
1.341,0.00042,0.99958
1.341,0.0,1.0
1.341,7.6e-05,0.999924
1.341,0.000112,0.999888
1.341,0.028864,0.971136
1.341,0.046876,0.953124
1.341,0.062355,0.937645
1.341,0.000697,0.999303
1.341,0.266917,0.733083
1.341,9e-06,0.999991
1.341,0.023345,0.976655
1.341,5.1e-05,0.999949
1.341,0.187123,0.812877
1.341,0.000111,0.999889
1.341,0.000559,0.999441
1.341,0.002277,0.997723
1.341,3.1e-05,0.999969
1.341,3.5e-05,0.999965
1.341,0.000105,0.999895
1.341,9e-06,0.999991
1.341,1e-06,0.999999
1.341,0.00696,0.99304
1.341,0.020799,0.979201
1.341,0.001638,0.998362
1.341,1e-06,0.999999
1.341,0.923554,0.076446
1.341,0.000665,0.999335
1.341,0.036471,0.963529
1.341,0.124393,0.875607
1.341,0.012459,0.987541
1.341,0.001535,0.998465
1.341,0.961093,0.038907
1.341,0.0,1.0
1.341,0.011263,0.988737
1.341,0.015987,0.984013
1.341,0.000815,0.999185
1.341,1e-06,0.999999
1.341,0.00036,0.99964
1.341,0.000352,0.999648
1.341,0.000107,0.999893
1.341,0.001687,0.998313
1.341,0.728434,0.271566
1.341,0.000151,0.999849
1.341,0.005949,0.994051
1.341,0.001261,0.998739
1.341,0.001883,0.998117
1.341,0.01012,0.98988
1.341,1.8e-05,0.999982
1.341,0.864606,0.135394
1.341,0.000842,0.999158
1.341,0.254221,0.745779
1.341,0.000593,0.999407
1.341,0.001769,0.998231
1.341,0.92406,0.07594
1.341,0.007207,0.992793
1.341,1e-06,0.999999
1.341,0.015238,0.984762
1.341,6.2e-05,0.999938
1.341,8.7e-05,0.999912
1.341,6.2e-05,0.999938
1.341,8.2e-05,0.999918
1.341,0.002262,0.997738
1.341,0.002651,0.997349
1.347,0.000584,0.999416
1.347,0.000605,0.999395
1.347,0.183737,0.816263
1.347,0.0,1.0
1.347,0.001473,0.998527
1.347,0.04063,0.95937
1.347,0.000181,0.999819
1.347,0.0,1.0
1.347,1e-05,0.99999
1.347,0.000102,0.999898
1.347,0.007115,0.992885
1.347,0.000329,0.999671
1.347,0.032418,0.967582
1.347,6e-06,0.999994
1.347,0.183873,0.816127
1.347,0.000303,0.999697
1.347,2e-06,0.999998
1.347,0.042773,0.957227
1.347,0.000811,0.999189
1.347,0.003478,0.996522
1.347,0.98437,0.01563
1.347,0.001789,0.998211
1.347,0.000387,0.999613
1.347,0.0,1.0
1.347,0.00017,0.99983
1.347,1e-06,0.999999
1.347,0.029701,0.970299
1.347,0.000215,0.999785
1.347,0.025649,0.974351
1.347,0.000282,0.999718
1.347,0.003125,0.996875
1.347,0.036042,0.963958
1.347,0.005916,0.994084
1.347,0.0,1.0
1.347,0.001655,0.998345
1.347,6e-06,0.999994
1.347,0.000877,0.999123
1.347,0.00054,0.99946
1.347,8e-05,0.99992
1.347,0.002144,0.997856
1.347,4.4e-05,0.999956
1.347,1.9e-05,0.999981
1.347,1.3e-05,0.999987
1.347,0.82525,0.174749
1.347,1.5e-05,0.999985
1.347,0.000553,0.999447
1.347,6e-06,0.999994
1.347,0.049974,0.950026
1.347,0.010055,0.989945
1.347,7e-05,0.99993
1.347,6.4e-05,0.999936
1.347,2.9e-05,0.999971
1.347,1e-06,0.999999
1.347,0.006096,0.993904
1.347,0.005419,0.994581
1.347,0.000859,0.999141
1.347,0.000153,0.999847
1.347,2.5e-05,0.999975
1.347,0.000409,0.999591
1.347,0.000296,0.999704
1.347,2.9e-05,0.999971
1.347,4e-06,0.999996
1.347,1e-06,0.999999
1.347,0.918677,0.081323
1.347,0.03554,0.96446
1.347,0.000537,0.999463
1.347,0.273306,0.726694
1.347,0.0,1.0
1.347,8.8e-05,0.999912
1.347,0.001896,0.998104
1.347,0.006545,0.993455
1.347,0.000935,0.999065
1.347,9e-05,0.99991
1.347,1e-06,0.999999
1.347,2e-06,0.999998
1.347,0.3881,0.6119
1.347,2e-06,0.999998
1.347,0.803002,0.196998
1.347,0.442076,0.557924
1.347,1.2e-05,0.999988
1.347,2.5e-05,0.999975
1.347,8e-06,0.999992
1.347,0.00314,0.99686
1.347,0.056752,0.943248
1.347,0.000312,0.999688
1.347,4e-06,0.999996
1.347,0.041899,0.958101
1.347,0.000107,0.999893
1.347,7.5e-05,0.999925
1.347,0.77692,0.22308
1.347,0.009443,0.990557
1.347,0.007247,0.992753
1.347,0.095927,0.904073
1.347,0.975914,0.024086
1.347,0.010361,0.98964
1.347,6e-06,0.999994
1.347,9e-06,0.999991
1.347,0.020371,0.979629
1.347,1.1e-05,0.999989
1.347,0.001178,0.998822
1.353,0.000414,0.999586
1.353,2.4e-05,0.999976
1.353,0.0,1.0
1.353,0.070103,0.929897
1.353,6e-06,0.999994
1.353,0.056976,0.943024
1.353,4e-05,0.99996
1.353,0.000188,0.999812
1.353,1e-06,0.999999
1.353,0.006694,0.993306
1.353,2e-06,0.999998
1.353,0.001523,0.998477
1.353,0.026153,0.973847
1.353,0.010586,0.989414
1.353,3e-06,0.999997
1.353,0.007032,0.992968
1.353,0.017353,0.982647
1.353,2e-06,0.999998
1.353,0.001131,0.99887
1.353,0.494151,0.505849
1.353,0.001852,0.998148
1.353,4e-06,0.999996
1.353,0.006047,0.993953
1.353,0.015793,0.984207
1.353,0.007065,0.992935
1.353,0.000155,0.999845
1.353,0.0,1.0
1.353,8.8e-05,0.999912
1.353,3e-06,0.999997
1.353,1.1e-05,0.999989
1.353,0.000622,0.999378
1.353,4e-06,0.999996
1.353,0.002157,0.997843
1.353,3e-06,0.999997
1.353,2e-06,0.999998
1.353,0.0,1.0
1.353,0.000168,0.999832
1.353,3.3e-05,0.999967
1.353,0.683866,0.316134
1.353,0.000842,0.999158
1.353,0.000201,0.999799
1.353,0.004692,0.995308
1.353,0.010458,0.989542
1.353,0.039453,0.960547
1.353,0.0,1.0
1.353,0.001734,0.998266
1.353,7e-06,0.999993
1.353,0.0,1.0
1.353,0.060505,0.939495
1.353,6e-06,0.999994
1.353,0.000695,0.999305
1.353,0.574055,0.425945
1.353,7e-06,0.999993
1.353,1e-06,0.999999
1.353,0.000138,0.999862
1.353,0.015226,0.984774
1.353,4.1e-05,0.999959
1.353,1.6e-05,0.999984
1.353,1e-06,0.999999
1.353,0.035092,0.964908
1.353,3.5e-05,0.999965
1.353,0.007431,0.992569
1.353,0.006178,0.993822
1.353,1.1e-05,0.999989
1.353,1.9e-05,0.999981
1.353,5.8e-05,0.999942
1.353,0.00013,0.999869
1.353,1.3e-05,0.999987
1.353,0.000216,0.999784
1.353,0.000473,0.999527
1.353,0.016006,0.983994
1.353,2e-06,0.999998
1.353,6.6e-05,0.999934
1.353,9e-06,0.999991
1.353,0.007416,0.992584
1.353,0.000481,0.999519
1.353,0.000628,0.999372
1.353,0.000215,0.999785
1.353,0.001206,0.998794
1.353,0.157811,0.842189
1.353,0.000956,0.999044
1.353,0.565317,0.434683
1.353,0.711174,0.288826
1.353,2e-06,0.999998
1.353,0.3624,0.6376
1.353,0.036163,0.963837
1.353,0.016462,0.983538
1.353,1.7e-05,0.999983
1.353,0.0,1.0
1.353,2e-06,0.999998
1.353,0.014108,0.985892
1.353,0.00034,0.99966
1.353,0.000644,0.999356
1.353,0.047119,0.952881
1.353,0.00061,0.99939
1.353,6.3e-05,0.999937
1.353,0.00075,0.99925
1.353,0.000709,0.999291
1.353,0.004308,0.995692
1.353,5.4e-05,0.999946
1.359,2.9e-05,0.999971
1.359,0.290127,0.709873
1.359,0.000541,0.999459
1.359,0.001207,0.998793
1.359,9e-05,0.99991
1.359,0.00462,0.99538
1.359,1.2e-05,0.999988
1.359,0.0,1.0
1.359,6e-06,0.999994
1.359,0.000549,0.999451
1.359,0.0003,0.9997
1.359,0.00043,0.99957
1.359,0.000458,0.999542
1.359,0.002058,0.997942
1.359,0.010359,0.989641
1.359,0.006621,0.993379
1.359,0.0,1.0
1.359,0.000168,0.999832
1.359,0.034866,0.965134
1.359,2.7e-05,0.999973
1.359,4e-06,0.999996
1.359,1.5e-05,0.999985
1.359,0.000635,0.999365
1.359,0.000971,0.999029
1.359,1.1e-05,0.99999
1.359,0.002477,0.997523
1.359,6.2e-05,0.999938
1.359,0.000299,0.999701
1.359,0.0,1.0
1.359,0.001467,0.998533
1.359,8.5e-05,0.999915
1.359,8e-05,0.99992
1.359,0.003584,0.996416
1.359,3e-06,0.999997
1.359,1.9e-05,0.999981
1.359,0.002495,0.997505
1.359,0.000653,0.999347
1.359,0.000516,0.999484
1.359,1e-06,0.999999
1.359,0.000522,0.999478
1.359,9e-06,0.999991
1.359,0.00034,0.99966
1.359,8.5e-05,0.999915
1.359,6.6e-05,0.999934
1.359,0.000887,0.999113
1.359,8e-06,0.999992
1.359,0.00062,0.99938
1.359,0.19431,0.80569
1.359,0.000156,0.999844
1.359,2.6e-05,0.999974
1.359,0.000746,0.999254
1.359,6e-06,0.999994
1.359,0.00524,0.99476
1.359,9e-06,0.999991
1.359,1e-06,0.999999
1.359,0.006533,0.993467
1.359,1e-06,0.999999
1.359,0.003917,0.996083
1.359,0.0006,0.9994
1.359,0.002392,0.997608
1.359,0.000824,0.999176
1.359,9e-06,0.999991
1.359,6.1e-05,0.999939
1.359,9.7e-05,0.999903
1.359,0.000231,0.999769
1.359,6.6e-05,0.999934
1.359,6.3e-05,0.999937
1.359,0.001893,0.998107
1.359,1e-06,0.999999
1.359,0.025792,0.974208
1.359,8e-06,0.999992
1.359,2e-06,0.999998
1.359,1.1e-05,0.999989
1.359,3e-06,0.999997
1.359,0.000318,0.999682
1.359,0.000461,0.999539
1.359,9e-05,0.99991
1.359,1.7e-05,0.999983
1.359,1e-06,0.999999
1.359,1.7e-05,0.999983
1.359,6e-06,0.999994
1.359,3e-06,0.999997
1.359,0.572877,0.427123
1.359,3.8e-05,0.999962
1.359,0.176613,0.823387
1.359,1.9e-05,0.999981
1.359,4.1e-05,0.999959
1.359,0.532759,0.467241
1.359,1.5e-05,0.999985
1.359,0.00105,0.99895
1.359,0.011495,0.988505
1.359,5e-06,0.999995
1.359,0.002802,0.997198
1.359,2.5e-05,0.999975
1.359,3e-06,0.999997
1.359,2.6e-05,0.999974
1.359,6.2e-05,0.999938
1.359,0.000459,0.999541
1.359,0.001121,0.998879
1.359,1e-06,0.999999
1.365,0.001581,0.998419
1.365,1e-06,0.999999
1.365,0.574603,0.425397
1.365,0.00083,0.99917
1.365,0.000792,0.999208
1.365,0.000496,0.999504
1.365,9.5e-05,0.999905
1.365,1.1e-05,0.999989
1.365,9e-06,0.999991
1.365,0.028317,0.971683
1.365,0.001416,0.998584
1.365,0.000198,0.999802
1.365,0.000123,0.999877
1.365,4e-06,0.999996
1.365,0.000223,0.999777
1.365,0.000492,0.999508
1.365,6.5e-05,0.999935
1.365,0.957166,0.042834
1.365,1.1e-05,0.999989
1.365,0.007428,0.992572
1.365,7e-05,0.99993
1.365,0.001223,0.998777
1.365,0.0,1.0
1.365,6.1e-05,0.999939
1.365,9e-06,0.999991
1.365,0.001371,0.998629
1.365,0.000948,0.999052
1.365,1e-06,0.999999
1.365,0.363825,0.636175
1.365,0.000415,0.999585
1.365,0.00084,0.99916
1.365,0.977793,0.022207
1.365,0.132647,0.867353
1.365,0.02599,0.97401
1.365,0.000343,0.999657
1.365,0.003912,0.996088
1.365,0.00379,0.99621
1.365,0.000129,0.999871
1.365,0.208073,0.791927
1.365,4.4e-05,0.999956
1.365,3.1e-05,0.999969
1.365,0.012758,0.987242
1.365,2e-06,0.999998
1.365,0.000273,0.999727
1.365,0.000149,0.999851
1.365,6e-06,0.999994
1.365,0.000286,0.999714
1.365,8e-06,0.999992
1.365,0.33519,0.66481
1.365,0.000591,0.999409
1.365,1.5e-05,0.999985
1.365,0.005358,0.994642
1.365,0.000291,0.999709
1.365,1e-06,0.999999
1.365,0.117966,0.882034
1.365,0.000328,0.999672
1.365,2e-06,0.999998
1.365,0.005492,0.994508
1.365,1e-06,0.999999
1.365,0.000625,0.999375
1.365,5e-06,0.999995
1.365,2e-06,0.999998
1.365,0.000702,0.999298
1.365,0.001694,0.998306
1.365,2e-06,0.999998
1.365,0.021853,0.978147
1.365,5e-06,0.999995
1.365,0.002043,0.997956
1.365,0.010018,0.989982
1.365,0.001048,0.998952
1.365,0.283821,0.716179
1.365,0.00679,0.99321
1.365,0.009101,0.990899
1.365,0.032839,0.967161
1.365,9e-05,0.99991
1.365,0.000257,0.999743
1.365,0.000315,0.999685
1.365,0.000133,0.999866
1.365,0.000456,0.999544
1.365,2.9e-05,0.999971
1.365,0.00024,0.99976
1.365,1e-06,0.999999
1.365,7.7e-05,0.999923
1.365,5e-06,0.999995
1.365,0.003255,0.996744
1.365,0.000231,0.999769
1.365,0.000385,0.999615
1.365,0.136595,0.863405
1.365,1e-06,0.999999
1.365,6e-06,0.999994
1.365,0.001369,0.998631
1.365,0.000235,0.999765
1.365,0.000802,0.999198
1.365,0.001404,0.998596
1.365,0.005141,0.994859
1.365,0.000578,0.999422
1.365,2e-06,0.999998
1.365,1.1e-05,0.999989
1.365,4e-06,0.999996
1.365,0.026658,0.973342
1.371,4.7e-05,0.999953
1.371,0.014962,0.985038
1.371,0.000257,0.999743
1.371,0.000254,0.999746
1.371,0.0,1.0
1.371,3e-05,0.99997
1.371,0.000123,0.999877
1.371,8e-06,0.999992
1.371,5e-05,0.99995
1.371,0.008267,0.991733
1.371,0.0,1.0
1.371,0.001746,0.998254
1.371,0.031085,0.968915
1.371,3e-06,0.999997
1.371,0.000222,0.999778
1.371,2.8e-05,0.999972
1.371,3e-05,0.99997
1.371,0.052574,0.947426
1.371,4.4e-05,0.999956
1.371,0.108058,0.891942
1.371,5e-06,0.999996
1.371,9.5e-05,0.999905
1.371,2e-05,0.99998
1.371,0.0,1.0
1.371,2e-06,0.999998
1.371,1e-05,0.99999
1.371,3.8e-05,0.999962
1.371,0.001884,0.998116
1.371,9e-05,0.99991
1.371,0.120998,0.879002
1.371,9e-06,0.999991
1.371,1.2e-05,0.999988
1.371,0.003094,0.996906
1.371,1.2e-05,0.999988
1.371,0.021657,0.978343
1.371,2.3e-05,0.999977
1.371,0.049172,0.950828
1.371,0.000741,0.999259
1.371,0.103263,0.896737
1.371,0.0,1.0
1.371,0.001118,0.998882
1.371,0.000237,0.999763
1.371,0.0,1.0
1.371,0.000403,0.999597
1.371,1e-06,0.999999
1.371,0.001339,0.998661
1.371,0.006663,0.993338
1.371,0.056363,0.943637
1.371,2e-06,0.999998
1.371,0.000235,0.999765
1.371,0.002325,0.997674
1.371,5e-06,0.999996
1.371,0.136676,0.863324
1.371,0.000118,0.999882
1.371,1e-06,0.999999
1.371,0.006856,0.993144
1.371,0.807649,0.192351
1.371,0.590382,0.409618
1.371,6e-06,0.999994
1.371,3.3e-05,0.999967
1.371,0.017142,0.982858
1.371,0.001107,0.998893
1.371,0.000165,0.999835
1.371,0.0007,0.9993
1.371,5e-06,0.999995
1.371,8e-06,0.999992
1.371,0.000464,0.999536
1.371,7.2e-05,0.999928
1.371,0.121401,0.878599
1.371,0.000297,0.999703
1.371,3e-05,0.99997
1.371,0.021068,0.978932
1.371,5.7e-05,0.999943
1.371,0.00019,0.99981
1.371,0.000296,0.999704
1.371,0.000109,0.999891
1.371,0.601248,0.398752
1.371,0.00275,0.99725
1.371,0.001927,0.998073
1.371,0.033226,0.966774
1.371,0.000845,0.999155
1.371,0.010011,0.989989
1.371,7e-05,0.99993
1.371,3e-06,0.999997
1.371,4e-06,0.999996
1.371,1e-06,0.999999
1.371,0.029991,0.970009
1.371,0.003454,0.996546
1.371,0.0,1.0
1.371,7e-06,0.999993
1.371,0.003456,0.996544
1.371,0.007356,0.992644
1.371,0.008084,0.991916
1.371,1.1e-05,0.999989
1.371,0.00012,0.99988
1.371,0.0,1.0
1.371,0.337154,0.662846
1.371,2.5e-05,0.999975
1.371,0.103209,0.896791
1.371,0.000751,0.999249
1.377,1e-06,0.999999
1.377,0.0,1.0
1.377,1e-06,0.999999
1.377,4.9e-05,0.999951
1.377,0.000188,0.999812
1.377,0.05904,0.94096
1.377,6.1e-05,0.999939
1.377,5e-05,0.99995
1.377,5.2e-05,0.999948
1.377,1.1e-05,0.999989
1.377,0.000122,0.999878
1.377,8.1e-05,0.999919
1.377,0.000218,0.999782
1.377,0.001753,0.998247
1.377,0.01726,0.98274
1.377,0.083278,0.916722
1.377,0.000508,0.999492
1.377,4.1e-05,0.99996
1.377,0.009091,0.990909
1.377,0.011157,0.988843
1.377,0.043453,0.956547
1.377,0.031266,0.968734
1.377,0.002433,0.997567
1.377,4e-06,0.999996
1.377,0.000917,0.999084
1.377,0.799364,0.200636
1.377,0.00108,0.99892
1.377,0.0031,0.9969
1.377,0.312404,0.687596
1.377,1e-06,0.999999
1.377,2.9e-05,0.999971
1.377,0.000275,0.999725
1.377,1e-06,0.999999
1.377,1e-06,0.999999
1.377,0.175049,0.824951
1.377,0.000153,0.999847
1.377,0.007595,0.992405
1.377,0.000102,0.999898
1.377,0.923495,0.076505
1.377,0.561198,0.438802
1.377,0.0,1.0
1.377,5.6e-05,0.999944
1.377,2e-06,0.999998
1.377,0.054339,0.945661
1.377,0.418378,0.581622
1.377,0.008918,0.991082
1.377,0.132382,0.867618
1.377,9e-05,0.99991
1.377,0.005331,0.994669
1.377,0.001275,0.998725
1.377,0.000323,0.999678
1.377,5e-06,0.999995
1.377,0.000446,0.999554
1.377,0.028424,0.971576
1.377,7e-06,0.999993
1.377,3.7e-05,0.999963
1.377,1e-06,0.999999
1.377,2.2e-05,0.999978
1.377,0.000136,0.999864
1.377,1e-05,0.99999
1.377,0.910967,0.089033
1.377,0.000124,0.999876
1.377,0.000302,0.999698
1.377,0.000926,0.999074
1.377,0.0,1.0
1.377,8.6e-05,0.999914
1.377,5e-06,0.999995
1.377,1e-05,0.99999
1.377,7.3e-05,0.999927
1.377,0.007527,0.992473
1.377,1e-06,0.999999
1.377,0.000103,0.999897
1.377,0.972066,0.027934
1.377,0.0,1.0
1.377,1e-06,0.999999
1.377,1e-06,0.999999
1.377,0.0,1.0
1.377,1e-06,0.999999
1.377,2e-06,0.999998
1.377,0.247755,0.752245
1.377,0.008762,0.991238
1.377,0.018191,0.981809
1.377,5.8e-05,0.999942
1.377,0.002774,0.997226
1.377,5.7e-05,0.999944
1.377,1.2e-05,0.999988
1.377,0.095808,0.904192
1.377,0.004655,0.995345
1.377,3e-06,0.999997
1.377,0.000172,0.999828
1.377,0.355013,0.644987
1.377,0.001143,0.998857
1.377,8.5e-05,0.999915
1.377,0.003063,0.996937
1.377,3.4e-05,0.999966
1.377,5.3e-05,0.999947
1.377,2e-06,0.999998
1.377,0.003641,0.996359
1.377,1e-06,1.0
1.377,2.4e-05,0.999976
1.383,0.001341,0.998659
1.383,1.9e-05,0.999981
1.383,0.014596,0.985404
1.383,0.0,1.0
1.383,2e-06,0.999998
1.383,0.923362,0.076638
1.383,0.000276,0.999724
1.383,0.768984,0.231016
1.383,0.0,1.0
1.383,5e-06,0.999995
1.383,0.000117,0.999883
1.383,2e-06,0.999998
1.383,0.00013,0.99987
1.383,1.1e-05,0.999989
1.383,4e-06,0.999996
1.383,0.002587,0.997413
1.383,0.010666,0.989334
1.383,6.4e-05,0.999936
1.383,0.084379,0.915621
1.383,0.000402,0.999598
1.383,3e-06,0.999997
1.383,0.000195,0.999805
1.383,4.5e-05,0.999955
1.383,0.0,1.0
1.383,0.000969,0.999031
1.383,7.8e-05,0.999922
1.383,0.002337,0.997663
1.383,0.001122,0.998877
1.383,3.4e-05,0.999966
1.383,0.073009,0.926991
1.383,5e-06,0.999995
1.383,8e-06,0.999992
1.383,1e-06,0.999999
1.383,1.1e-05,0.999989
1.383,6.5e-05,0.999935
1.383,2e-06,0.999998
1.383,0.0,1.0
1.383,0.000472,0.999528
1.383,8e-06,0.999992
1.383,0.00156,0.99844
1.383,0.000682,0.999318
1.383,0.0,1.0
1.383,4e-06,0.999996
1.383,0.104933,0.895067
1.383,0.000269,0.999731
1.383,0.000275,0.999725
1.383,0.000224,0.999777
1.383,1e-06,1.0
1.383,0.000112,0.999888
1.383,1.1e-05,0.999989
1.383,0.000226,0.999774
1.383,2.8e-05,0.999972
1.383,0.00045,0.99955
1.383,0.001493,0.998506
1.383,0.848136,0.151864
1.383,7.7e-05,0.999922
1.383,5.1e-05,0.999948
1.383,6e-06,0.999994
1.383,7.3e-05,0.999927
1.383,0.000126,0.999874
1.383,1e-05,0.99999
1.383,0.0,1.0
1.383,9e-06,0.999991
1.383,5.2e-05,0.999948
1.383,3.4e-05,0.999966
1.383,0.006131,0.993869
1.383,0.003536,0.996464
1.383,0.42328,0.57672
