temperature,ordered_probability,amorphous_probability
1.305,4e-06,0.999996
1.305,3e-06,0.999997
1.305,0.000799,0.999201
1.305,4.5e-05,0.999955
1.305,0.000309,0.999691
1.305,0.000371,0.999629
1.305,3e-06,0.999997
1.305,0.001525,0.998475
1.305,0.000145,0.999855
1.305,0.000371,0.999629
1.305,3.8e-05,0.999962
1.305,0.000523,0.999477
1.305,0.003692,0.996308
1.305,0.000155,0.999845
1.305,0.004386,0.995614
1.305,0.000862,0.999138
1.305,0.001819,0.99818
1.305,0.000305,0.999695
1.305,2.2e-05,0.999978
1.305,0.000537,0.999463
1.305,0.001194,0.998806
1.305,0.000326,0.999674
1.305,1.2e-05,0.999988
1.305,0.02609,0.97391
1.305,0.000466,0.999534
1.305,0.000139,0.999861
1.305,4.5e-05,0.999955
1.305,6e-06,0.999994
1.305,5e-06,0.999995
1.305,6.1e-05,0.999939
1.305,1.2e-05,0.999988
1.305,1.5e-05,0.999985
1.305,9.2e-05,0.999908
1.305,0.005563,0.994436
1.305,3.4e-05,0.999966
1.305,0.000131,0.999869
1.305,2.5e-05,0.999975
1.305,9e-06,0.999991
1.305,0.000107,0.999893
1.305,0.010064,0.989936
1.305,0.018137,0.981863
1.305,3.1e-05,0.999969
1.305,0.003366,0.996634
1.305,5.1e-05,0.999949
1.305,6.4e-05,0.999936
1.305,1e-06,0.999999
1.305,0.000442,0.999558
1.305,0.000108,0.999892
1.305,0.000216,0.999784
1.305,0.006279,0.993721
1.305,0.000281,0.999719
1.305,0.000256,0.999744
1.305,0.000335,0.999665
1.305,0.38001,0.61999
1.305,1e-06,0.999999
1.305,2.8e-05,0.999972
1.305,0.004724,0.995276
1.305,0.000296,0.999704
1.305,0.000596,0.999404
1.305,2.9e-05,0.999971
1.305,6e-06,0.999994
1.305,0.000121,0.999879
1.305,2.8e-05,0.999972
1.305,0.000383,0.999617
1.311,0.000315,0.999685
1.311,0.000109,0.999891
1.311,0.000143,0.999857
1.311,0.000944,0.999056
1.311,0.001284,0.998716
1.311,0.000581,0.999419
1.311,2.4e-05,0.999976
1.311,5.2e-05,0.999948
1.311,0.000495,0.999506
1.311,8.5e-05,0.999915
1.311,2e-06,0.999998
1.311,9.5e-05,0.999905
1.311,4.1e-05,0.999959
1.311,0.00161,0.99839
1.311,0.000923,0.999077
1.311,9.2e-05,0.999908
1.311,0.000825,0.999175
1.311,0.05132,0.94868
1.311,0.000104,0.999896
1.311,8.7e-05,0.999913
1.311,8e-06,0.999992
1.311,0.006488,0.993512
1.311,5e-06,0.999996
1.311,0.000335,0.999665
1.311,2.4e-05,0.999976
1.311,0.000743,0.999257
1.311,0.000429,0.999571
1.311,0.000772,0.999228
1.311,0.000484,0.999516
1.311,8e-05,0.99992
1.311,0.000302,0.999698
1.311,3.7e-05,0.999963
1.311,0.062008,0.937992
1.311,6e-06,0.999994
1.311,0.046472,0.953528
1.311,2.6e-05,0.999974
1.311,0.001159,0.998841
1.311,0.00877,0.99123
1.311,0.002874,0.997126
1.311,8.8e-05,0.999912
1.311,2.1e-05,0.999979
1.311,0.000132,0.999868
1.311,2.4e-05,0.999976
1.311,4e-06,0.999996
1.311,0.000728,0.999272
1.311,0.002167,0.997833
1.311,6e-06,0.999994
1.311,4e-06,0.999996
1.311,2.5e-05,0.999975
1.311,0.000603,0.999397
1.311,0.00016,0.99984
1.311,0.000333,0.999667
1.311,5.5e-05,0.999945
1.311,7e-06,0.999993
1.311,0.002287,0.997713
1.311,1.3e-05,0.999987
1.311,8.4e-05,0.999916
1.311,0.000185,0.999815
1.311,8.5e-05,0.999915
1.311,0.523772,0.476228
1.311,0.000202,0.999798
1.311,0.000823,0.999177
1.311,0.000337,0.999663
1.311,2.2e-05,0.999978
1.311,0.000521,0.999479
1.311,0.000133,0.999867
1.311,4e-06,0.999996
1.311,0.000191,0.999809
1.311,0.161824,0.838176
1.311,2e-06,0.999998
1.311,2e-06,0.999998
1.311,4.2e-05,0.999958
1.311,0.00019,0.99981
1.311,0.005533,0.994466
1.311,6.4e-05,0.999936
1.311,0.001445,0.998555
1.311,1.7e-05,0.999983
1.311,0.000228,0.999772
1.311,0.000192,0.999808
1.311,0.000572,0.999428
1.311,4.2e-05,0.999958
1.311,8e-06,0.999992
1.311,0.001249,0.998751
1.311,0.000542,0.999458
1.311,0.000432,0.999568
1.311,0.000969,0.999031
1.311,0.000409,0.999591
1.311,0.003039,0.996961
1.311,5.7e-05,0.999943
1.311,8e-06,0.999992
1.311,1.3e-05,0.999987
1.311,0.00065,0.99935
1.311,6e-05,0.99994
1.311,0.011125,0.988875
1.311,0.000874,0.999126
1.311,1.1e-05,0.999989
1.311,0.00319,0.99681
1.311,1.6e-05,0.999984
1.311,2.3e-05,0.999977
1.311,0.000913,0.999087
1.317,1.4e-05,0.999986
1.317,0.000142,0.999858
1.317,0.001462,0.998538
1.317,1e-06,0.999999
1.317,6e-06,0.999994
1.317,0.000148,0.999852
1.317,0.001547,0.998453
1.317,7.2e-05,0.999928
1.317,9.9e-05,0.999901
1.317,5.7e-05,0.999943
1.317,1.2e-05,0.999988
1.317,0.005556,0.994444
1.317,4e-06,0.999996
1.317,0.000786,0.999214
1.317,1.1e-05,0.999989
1.317,0.000477,0.999523
1.317,0.000579,0.999421
1.317,3.3e-05,0.999967
1.317,7e-06,0.999993
1.317,0.003594,0.996406
1.317,7.1e-05,0.999929
1.317,0.000113,0.999887
1.317,4.9e-05,0.999951
1.317,0.000754,0.999246
1.317,6.8e-05,0.999932
1.317,0.006439,0.993561
1.317,0.000184,0.999816
1.317,0.000207,0.999793
1.317,0.00024,0.99976
1.317,2e-06,0.999998
1.317,0.006516,0.993484
1.317,0.001358,0.998642
1.317,3e-06,0.999997
1.317,0.000187,0.999814
1.317,4e-06,0.999996
1.317,3.6e-05,0.999964
1.317,0.00272,0.99728
1.317,1.3e-05,0.999987
1.317,0.000453,0.999547
1.317,4e-06,0.999996
1.317,0.000631,0.999369
1.317,4.8e-05,0.999952
1.317,7.6e-05,0.999924
1.317,0.001051,0.998949
1.317,3.6e-05,0.999964
1.317,9.4e-05,0.999906
1.317,0.000151,0.999849
1.317,0.001884,0.998116
1.317,0.000832,0.999168
1.317,0.000178,0.999822
1.317,0.000783,0.999217
1.317,1.5e-05,0.999985
1.317,4e-06,0.999996
1.317,0.000824,0.999176
1.317,1.7e-05,0.999983
1.317,0.000908,0.999092
1.317,0.001698,0.998302
1.317,1.8e-05,0.999982
1.317,0.000165,0.999835
1.317,0.000119,0.999881
1.317,4e-05,0.99996
1.317,0.169289,0.83071
1.317,2.1e-05,0.999979
1.317,0.000843,0.999157
1.317,0.000549,0.999451
1.317,1.2e-05,0.999988
1.317,0.00035,0.99965
1.317,2.2e-05,0.999978
1.317,3e-05,0.99997
1.317,1.1e-05,0.99999
1.317,0.001208,0.998792
1.317,3e-06,0.999997
1.317,0.000169,0.999831
1.317,6.5e-05,0.999935
1.317,4e-06,0.999996
1.317,5.3e-05,0.999947
1.317,0.000103,0.999897
1.317,8e-06,0.999992
1.317,0.000162,0.999838
1.317,0.014668,0.985332
1.317,0.000168,0.999832
1.317,0.000407,0.999593
1.317,1.3e-05,0.999987
1.317,0.000156,0.999844
1.317,0.056584,0.943416
1.317,2e-06,0.999998
1.317,1.3e-05,0.999987
1.317,0.006469,0.993531
1.317,1.2e-05,0.999988
1.317,0.000143,0.999857
1.317,1.1e-05,0.999989
1.317,0.004365,0.995635
1.317,5e-06,0.999995
1.317,0.044128,0.955872
1.317,0.000131,0.999869
1.317,0.051753,0.948247
1.317,0.003776,0.996224
1.317,0.000277,0.999723
1.317,0.001634,0.998366
1.317,0.000613,0.999387
1.323,1e-06,0.999999
1.323,0.000234,0.999766
1.323,0.000124,0.999876
1.323,0.000354,0.999646
1.323,1.1e-05,0.999989
1.323,0.121519,0.878481
1.323,4.3e-05,0.999957
1.323,0.000521,0.99948
1.323,1.6e-05,0.999984
1.323,0.000152,0.999848
1.323,1.1e-05,0.999989
1.323,0.007563,0.992437
1.323,0.000201,0.999799
1.323,0.000219,0.999781
1.323,5e-06,0.999995
1.323,1.2e-05,0.999988
1.323,0.000116,0.999884
1.323,3.8e-05,0.999962
1.323,0.000994,0.999006
1.323,0.001149,0.998851
1.323,4.5e-05,0.999955
1.323,4.9e-05,0.999951
1.323,0.000696,0.999304
1.323,6.3e-05,0.999937
1.323,4.2e-05,0.999958
1.323,0.000162,0.999838
1.323,9.7e-05,0.999903
1.323,2.6e-05,0.999974
1.323,0.000444,0.999556
1.323,1.9e-05,0.999981
1.323,8e-05,0.99992
1.323,7.6e-05,0.999924
1.323,4.1e-05,0.99996
1.323,0.001387,0.998613
1.323,0.000121,0.999879
1.323,2.1e-05,0.999979
1.323,2.9e-05,0.999971
1.323,6.8e-05,0.999932
1.323,0.000207,0.999793
1.323,0.00185,0.99815
1.323,0.000271,0.999729
1.323,7.8e-05,0.999922
1.323,0.001532,0.998468
1.323,1.6e-05,0.999984
1.323,3e-06,0.999997
1.323,1e-06,0.999999
1.323,7.3e-05,0.999927
1.323,8e-06,0.999992
1.323,4e-06,0.999996
1.323,1.7e-05,0.999983
1.323,0.000601,0.999399
1.323,0.003123,0.996877
1.323,4e-06,0.999996
1.323,0.0012,0.9988
1.323,0.008502,0.991498
1.323,9e-06,0.999991
1.323,0.001741,0.998259
1.323,0.000289,0.999711
1.323,4.2e-05,0.999958
1.323,6e-06,0.999994
1.323,0.001184,0.998816
1.323,0.000115,0.999885
1.323,0.002773,0.997227
1.323,0.001746,0.998254
1.323,0.036479,0.963521
1.323,1.9e-05,0.999981
1.323,0.000594,0.999406
1.323,0.003532,0.996468
1.323,6.8e-05,0.999932
1.323,1.3e-05,0.999986
1.323,0.000155,0.999845
1.323,0.009468,0.990532
1.323,0.002594,0.997406
1.323,0.003145,0.996855
1.323,0.003637,0.996363
1.323,0.000902,0.999098
1.323,0.002554,0.997446
1.323,1.5e-05,0.999985
1.323,0.001056,0.998944
1.323,0.000528,0.999472
1.323,0.000484,0.999516
1.323,2.8e-05,0.999972
1.323,0.001146,0.998854
1.323,0.041383,0.958617
1.323,0.015986,0.984014
1.323,7e-06,0.999993
1.323,7.1e-05,0.999929
1.323,0.132862,0.867138
1.323,0.000428,0.999572
1.323,1e-05,0.99999
1.323,0.005336,0.994664
1.323,8e-05,0.99992
1.323,0.002062,0.997938
1.323,2.3e-05,0.999977
1.323,0.000315,0.999685
1.323,0.000303,0.999697
1.323,3.4e-05,0.999966
1.323,4.3e-05,0.999956
1.323,0.001154,0.998846
1.323,0.000714,0.999286
1.329,6.8e-05,0.999932
1.329,0.001665,0.998335
1.329,1e-06,0.999999
1.329,4e-05,0.99996
1.329,0.000902,0.999098
1.329,0.000139,0.99986
1.329,8e-06,0.999992
1.329,0.000112,0.999888
1.329,0.007002,0.992998
1.329,0.000494,0.999506
1.329,4e-05,0.99996
1.329,1.9e-05,0.999981
1.329,5.3e-05,0.999947
1.329,3.6e-05,0.999964
1.329,0.001345,0.998655
1.329,0.000854,0.999146
1.329,0.000282,0.999718
1.329,0.000889,0.999111
1.329,2.5e-05,0.999975
1.329,2.3e-05,0.999977
1.329,1e-05,0.99999
1.329,0.007521,0.992478
1.329,0.007888,0.992112
1.329,0.000101,0.999899
1.329,2.5e-05,0.999975
1.329,1.6e-05,0.999984
1.329,3e-06,0.999997
1.329,0.000114,0.999886
1.329,0.00012,0.99988
1.329,5.6e-05,0.999944
1.329,0.001974,0.998026
1.329,0.000505,0.999495
1.329,2e-06,0.999998
1.329,3.4e-05,0.999966
1.329,8.6e-05,0.999914
1.329,0.000412,0.999588
1.329,3.8e-05,0.999962
1.329,3.5e-05,0.999965
1.329,2e-05,0.99998
1.329,1.8e-05,0.999982
1.329,0.000115,0.999885
1.329,0.000349,0.999651
1.329,0.000105,0.999895
1.329,0.113169,0.886831
1.329,3e-06,0.999997
1.329,7e-06,0.999993
1.329,0.018707,0.981293
1.329,7e-06,0.999993
1.329,3e-06,0.999997
1.329,1.4e-05,0.999986
1.329,7.2e-05,0.999928
1.329,2.1e-05,0.999979
1.329,2.9e-05,0.999971
1.329,2.4e-05,0.999976
1.329,4e-06,0.999996
1.329,1e-06,0.999999
1.329,0.000657,0.999343
1.329,0.000412,0.999588
1.329,0.002162,0.997838
1.329,1e-05,0.99999
1.329,0.000248,0.999752
1.329,5e-05,0.99995
1.329,8e-06,0.999992
1.329,0.000216,0.999784
1.329,0.000229,0.999771
1.329,2e-05,0.99998
1.329,0.001007,0.998993
1.329,0.00029,0.99971
1.329,9.3e-05,0.999907
1.329,6e-06,0.999994
1.329,0.000156,0.999844
1.329,0.000128,0.999872
1.329,0.029613,0.970387
1.329,7.7e-05,0.999923
1.329,0.004138,0.995862
1.329,0.062046,0.937954
1.329,0.00029,0.99971
1.329,4.1e-05,0.999959
1.329,8e-06,0.999992
1.329,0.000315,0.999685
1.329,3e-05,0.99997
1.329,0.000371,0.999629
1.329,3.5e-05,0.999965
1.329,3.5e-05,0.999965
1.329,2.7e-05,0.999973
1.329,4e-06,0.999996
1.329,3e-06,0.999997
1.329,4.5e-05,0.999955
1.329,3.3e-05,0.999967
1.329,0.000916,0.999084
1.329,2e-06,0.999998
1.329,1e-06,0.999999
1.329,2e-06,0.999998
1.329,7e-06,0.999993
1.329,0.000135,0.999865
1.329,6.9e-05,0.999931
1.329,8e-06,0.999992
1.329,0.001366,0.998634
1.329,1.6e-05,0.999984
1.329,0.000337,0.999664
1.335,6e-06,0.999994
1.335,8e-05,0.99992
1.335,6.6e-05,0.999934
1.335,0.000748,0.999252
1.335,0.000116,0.999884
1.335,8e-06,0.999992
1.335,4.3e-05,0.999957
1.335,1e-05,0.99999
1.335,3.7e-05,0.999963
1.335,1.7e-05,0.999983
1.335,6.5e-05,0.999935
1.335,0.000126,0.999874
1.335,5.4e-05,0.999946
1.335,0.000238,0.999762
1.335,9e-06,0.999991
1.335,0.000323,0.999677
1.335,9.4e-05,0.999906
1.335,3.3e-05,0.999967
1.335,0.000279,0.999721
1.335,0.001218,0.998782
1.335,8.1e-05,0.999919
1.335,0.000512,0.999488
1.335,6e-06,0.999994
1.335,7e-06,0.999993
1.335,0.000187,0.999813
1.335,1.1e-05,0.999989
1.335,0.000125,0.999875
1.335,2.6e-05,0.999974
1.335,9.5e-05,0.999905
1.335,4e-06,0.999996
1.335,1e-06,0.999999
1.335,0.000135,0.999865
1.335,0.000119,0.999881
1.335,0.000124,0.999876
1.335,0.000142,0.999858
1.335,2.7e-05,0.999973
1.335,0.00025,0.99975
1.335,0.000644,0.999356
1.335,0.000111,0.99989
1.335,6e-06,0.999994
1.335,5e-06,0.999995
1.335,4.8e-05,0.999952
1.335,2.4e-05,0.999976
1.335,0.000167,0.999832
1.335,0.000461,0.999539
1.335,6.2e-05,0.999938
1.335,4.4e-05,0.999956
1.335,6e-06,0.999994
1.335,2e-06,0.999998
1.335,9.3e-05,0.999907
1.335,8e-06,0.999992
1.335,0.000178,0.999822
1.335,0.008199,0.991801
1.335,0.000188,0.999813
1.335,0.003895,0.996105
1.335,0.000137,0.999863
1.335,1e-05,0.99999
1.335,7.3e-05,0.999928
1.335,0.000234,0.999766
1.335,3.6e-05,0.999964
1.335,0.000253,0.999746
1.335,0.027421,0.972579
1.335,0.141197,0.858803
1.335,0.005243,0.994757
1.335,2.4e-05,0.999976
1.335,2.3e-05,0.999977
1.335,3.5e-05,0.999965
1.335,7.1e-05,0.999929
1.335,2.1e-05,0.999979
1.335,1.3e-05,0.999987
1.335,0.000173,0.999827
1.335,4.5e-05,0.999955
1.335,5e-06,0.999996
1.335,0.00288,0.99712
1.335,1.8e-05,0.999982
1.335,1.9e-05,0.999981
1.335,0.000694,0.999306
1.335,0.00052,0.99948
1.335,5.5e-05,0.999945
1.335,0.000211,0.999789
1.335,2.7e-05,0.999973
1.335,0.000652,0.999348
1.335,0.000181,0.999819
1.335,0.002707,0.997293
1.335,0.000122,0.999878
1.335,0.012903,0.987097
1.335,0.002314,0.997686
1.335,3e-06,0.999997
1.335,4e-06,0.999996
1.335,3.6e-05,0.999964
1.335,0.000233,0.999767
1.335,1.4e-05,0.999986
1.335,9.2e-05,0.999908
1.335,0.000119,0.999881
1.335,0.000259,0.999741
1.335,0.000108,0.999892
1.335,7e-06,0.999993
1.335,0.003517,0.996483
1.335,5.6e-05,0.999944
1.335,0.0,1.0
1.341,1.2e-05,0.999988
1.341,1.4e-05,0.999986
1.341,7e-06,0.999993
1.341,0.000514,0.999486
1.341,2e-05,0.99998
1.341,3.1e-05,0.999969
1.341,0.000275,0.999725
1.341,0.111953,0.888047
1.341,0.0,1.0
1.341,2e-06,0.999998
1.341,1.5e-05,0.999985
1.341,0.000633,0.999367
1.341,0.000287,0.999713
1.341,2e-06,0.999998
1.341,9.5e-05,0.999905
1.341,0.061114,0.938886
1.341,1.7e-05,0.999983
1.341,0.060198,0.939802
1.341,4e-06,0.999996
1.341,1e-05,0.99999
1.341,6.8e-05,0.999932
1.341,1.2e-05,0.999988
1.341,1.3e-05,0.999987
1.341,6.6e-05,0.999934
1.341,0.000165,0.999835
1.341,0.000211,0.999789
1.341,9.6e-05,0.999904
1.341,5e-06,0.999996
1.341,1.9e-05,0.999981
1.341,8.9e-05,0.999911
1.341,2.7e-05,0.999973
1.341,1.8e-05,0.999982
1.341,0.00171,0.99829
1.341,0.000117,0.999883
1.341,0.000103,0.999898
1.341,0.000126,0.999874
1.341,2.3e-05,0.999977
1.341,8.2e-05,0.999918
1.341,6e-06,0.999994
1.341,4e-06,0.999996
1.341,1e-05,0.99999
1.341,3.8e-05,0.999962
1.341,2.8e-05,0.999972
1.341,0.000209,0.999791
1.341,3.8e-05,0.999962
1.341,1.1e-05,0.999989
1.341,0.000189,0.999811
1.341,0.000679,0.999321
1.341,1.1e-05,0.999989
1.341,7.7e-05,0.999923
1.341,1.2e-05,0.999988
1.341,0.000396,0.999604
1.341,0.000167,0.999833
1.341,2.3e-05,0.999978
1.341,4e-06,0.999996
1.341,4.4e-05,0.999956
1.341,0.011651,0.988348
1.341,0.000161,0.999839
1.341,0.000552,0.999448
1.341,1.8e-05,0.999982
1.341,0.001204,0.998796
1.341,0.000159,0.999841
1.341,3e-05,0.99997
1.341,3e-06,0.999997
1.341,9.5e-05,0.999905
1.341,1e-06,0.999999
1.341,0.046154,0.953846
1.341,3.9e-05,0.999961
1.341,1.9e-05,0.999981
1.341,1e-06,0.999999
1.341,4.1e-05,0.999959
1.341,2.3e-05,0.999977
1.341,9.6e-05,0.999904
1.341,0.000223,0.999777
1.341,0.000137,0.999863
1.341,0.000194,0.999806
1.341,0.000188,0.999812
1.341,2e-06,0.999998
1.341,1.1e-05,0.999989
1.341,0.000386,0.999614
1.341,0.000138,0.999862
1.341,9.2e-05,0.999908
1.341,0.023803,0.976197
1.341,0.000112,0.999888
1.341,2e-06,0.999998
1.341,9e-05,0.99991
1.341,0.000324,0.999676
1.341,1.4e-05,0.999986
1.341,1.2e-05,0.999988
1.341,0.000198,0.999802
1.341,1e-06,1.0
1.341,0.003252,0.996748
1.341,2.6e-05,0.999974
1.341,0.003319,0.996681
1.341,0.000353,0.999647
1.341,0.000275,0.999725
1.341,6e-06,0.999994
1.341,0.000102,0.999898
1.341,2e-05,0.99998
1.341,1e-05,0.99999
1.347,0.001401,0.998599
1.347,4.7e-05,0.999953
1.347,0.000425,0.999575
1.347,0.000365,0.999635
1.347,0.000219,0.999781
1.347,9.1e-05,0.99991
1.347,0.000329,0.99967
1.347,1.4e-05,0.999986
1.347,3.8e-05,0.999962
1.347,1e-06,0.999999
1.347,0.031809,0.968191
1.347,0.000309,0.999691
1.347,3e-06,0.999997
1.347,3e-06,0.999997
1.347,3.7e-05,0.999963
1.347,0.004743,0.995257
1.347,8.6e-05,0.999914
1.347,0.001615,0.998385
1.347,3.4e-05,0.999966
1.347,4.2e-05,0.999958
1.347,0.000116,0.999884
1.347,0.001045,0.998955
1.347,1.9e-05,0.999981
1.347,0.000491,0.999509
1.347,9.2e-05,0.999908
1.347,2.6e-05,0.999974
1.347,0.000497,0.999503
1.347,1.1e-05,0.999989
1.347,0.003331,0.996669
1.347,0.013274,0.986726
1.347,1.7e-05,0.999983
1.347,0.000738,0.999262
1.347,2.9e-05,0.999971
1.347,0.0,1.0
1.347,6e-06,0.999994
1.347,2e-06,0.999998
1.347,8.8e-05,0.999912
1.347,3.1e-05,0.999969
1.347,0.001746,0.998254
1.347,2e-05,0.99998
1.347,5.4e-05,0.999946
1.347,3.6e-05,0.999964
1.347,9e-06,0.999991
1.347,1.3e-05,0.999987
1.347,3.4e-05,0.999966
1.347,1e-05,0.99999
1.347,8e-06,0.999992
1.347,0.001861,0.998139
1.347,2e-06,0.999998
1.347,3.4e-05,0.999966
1.347,1e-06,0.999999
1.347,0.000214,0.999786
1.347,6e-06,0.999994
1.347,4.5e-05,0.999955
1.347,6.5e-05,0.999935
1.347,0.014348,0.985652
1.347,0.000117,0.999883
1.347,0.005296,0.994705
1.347,0.000639,0.999361
1.347,4.7e-05,0.999953
1.347,3.8e-05,0.999962
1.347,2.6e-05,0.999974
1.347,3e-06,0.999997
1.347,0.000132,0.999868
1.347,7e-06,0.999992
1.347,4.7e-05,0.999953
1.347,9.6e-05,0.999904
1.347,2.1e-05,0.999979
1.347,0.00057,0.99943
1.347,1.4e-05,0.999986
1.347,5.8e-05,0.999942
1.347,0.000207,0.999793
1.347,0.00033,0.99967
1.347,2e-06,0.999998
1.347,5e-06,0.999996
1.347,8.2e-05,0.999918
1.347,8.4e-05,0.999916
1.347,0.000296,0.999704
1.347,0.000128,0.999872
1.347,0.00135,0.99865
1.347,0.000167,0.999833
1.347,3e-05,0.99997
1.347,1e-06,0.999999
1.347,1e-05,0.99999
1.347,6e-06,0.999994
1.347,0.000286,0.999714
1.347,1.5e-05,0.999985
1.347,6e-06,0.999994
1.347,3e-06,0.999997
1.347,0.001395,0.998605
1.347,2.1e-05,0.999979
1.347,0.000933,0.999068
1.347,6e-06,0.999994
1.347,0.000175,0.999825
1.347,1.8e-05,0.999982
1.347,8e-06,0.999992
1.347,3.3e-05,0.999967
1.347,4e-06,0.999996
1.347,0.0007,0.9993
1.347,7.7e-05,0.999923
1.353,0.000291,0.999709
1.353,0.000109,0.999891
1.353,0.00011,0.99989
1.353,6e-06,0.999994
1.353,0.002635,0.997365
1.353,9e-06,0.999991
1.353,0.001245,0.998755
1.353,0.006617,0.993383
1.353,0.001442,0.998558
1.353,1.8e-05,0.999982
1.353,6e-05,0.99994
1.353,2e-06,0.999998
1.353,0.000151,0.999849
1.353,1e-06,0.999999
1.353,0.012941,0.987059
1.353,0.000529,0.999471
1.353,5.3e-05,0.999947
1.353,0.000168,0.999832
1.353,9.9e-05,0.999901
1.353,2.9e-05,0.999971
1.353,0.000789,0.999211
1.353,1.1e-05,0.999989
1.353,1.3e-05,0.999987
1.353,7e-06,0.999993
1.353,5.6e-05,0.999944
1.353,0.002817,0.997183
1.353,4.2e-05,0.999958
1.353,0.000122,0.999878
1.353,0.000417,0.999583
1.353,0.0,1.0
1.353,6e-06,0.999994
1.353,0.000401,0.999599
1.353,4.7e-05,0.999953
1.353,6e-06,0.999994
1.353,5.7e-05,0.999943
1.353,1.4e-05,0.999986
1.353,0.007079,0.992921
1.353,0.00326,0.99674
1.353,8e-06,0.999992
1.353,3.8e-05,0.999962
1.353,8e-06,0.999992
1.353,0.000132,0.999868
1.353,5e-06,0.999995
1.353,0.000234,0.999766
1.353,1.1e-05,0.999989
1.353,7e-06,0.999993
1.353,1.7e-05,0.999983
1.353,0.00014,0.99986
1.353,4.4e-05,0.999956
1.353,0.001533,0.998467
1.353,7.5e-05,0.999925
1.353,1.7e-05,0.999983
1.353,0.000119,0.999882
1.353,0.000167,0.999833
1.353,3.8e-05,0.999962
1.353,7.9e-05,0.999921
1.353,0.000138,0.999862
1.353,0.000241,0.999759
1.353,0.020763,0.979237
1.353,6.7e-05,0.999934
1.353,6e-06,0.999994
1.353,1.8e-05,0.999982
1.353,0.000472,0.999528
1.353,0.002253,0.997748
1.353,7.3e-05,0.999927
1.353,1.6e-05,0.999984
1.353,2.7e-05,0.999973
1.353,6.8e-05,0.999932
1.353,4e-06,0.999996
1.353,5e-06,0.999995
1.353,0.000167,0.999833
1.353,3e-06,0.999997
1.353,1.8e-05,0.999982
1.353,1.2e-05,0.999988
1.353,0.000145,0.999855
1.353,1.3e-05,0.999987
1.353,2.7e-05,0.999973
1.353,2.1e-05,0.999979
1.353,9.1e-05,0.999909
1.353,6e-06,0.999994
1.353,1e-06,0.999999
1.353,2.2e-05,0.999978
1.353,4e-06,0.999996
1.353,2.3e-05,0.999977
1.353,0.00025,0.99975
1.353,1e-06,1.0
1.353,2.5e-05,0.999975
1.353,4.9e-05,0.999951
1.353,1e-06,0.999999
1.353,1.7e-05,0.999983
1.353,0.002146,0.997854
1.353,8.1e-05,0.999919
1.353,5.5e-05,0.999945
1.353,3e-06,0.999997
1.353,0.000158,0.999842
1.353,5e-06,0.999995
1.353,4e-06,0.999996
1.353,5e-05,0.99995
1.353,6.6e-05,0.999934
1.353,1.5e-05,0.999985
1.359,0.001234,0.998767
1.359,2e-06,0.999998
1.359,4.4e-05,0.999956
1.359,0.005169,0.994831
1.359,1e-06,0.999999
1.359,2e-06,0.999998
1.359,2.8e-05,0.999972
1.359,1.4e-05,0.999986
1.359,0.000146,0.999854
1.359,1.5e-05,0.999985
1.359,8e-06,0.999992
1.359,2e-06,0.999998
1.359,0.000273,0.999727
1.359,0.002195,0.997805
1.359,0.001187,0.998813
1.359,0.001344,0.998656
1.359,1.1e-05,0.999989
1.359,1.1e-05,0.999989
1.359,3.7e-05,0.999963
1.359,0.002464,0.997535
1.359,1.2e-05,0.999988
1.359,2e-06,0.999998
1.359,0.000144,0.999856
1.359,0.02163,0.97837
1.359,5.7e-05,0.999943
1.359,1.4e-05,0.999986
1.359,3.3e-05,0.999967
1.359,0.000328,0.999672
1.359,3e-06,0.999998
1.359,0.000381,0.999619
1.359,0.001114,0.998886
1.359,6.8e-05,0.999932
1.359,6e-06,0.999994
1.359,0.000164,0.999836
1.359,6e-06,0.999994
1.359,5.2e-05,0.999948
1.359,3.6e-05,0.999964
1.359,1e-06,0.999999
1.359,9e-06,0.999991
1.359,9.3e-05,0.999907
1.359,0.063871,0.936129
1.359,1.3e-05,0.999987
1.359,0.001224,0.998776
1.359,0.000118,0.999882
1.359,1.2e-05,0.999988
1.359,0.000655,0.999345
1.359,6e-06,0.999994
1.359,3.8e-05,0.999962
1.359,7.2e-05,0.999928
1.359,1.4e-05,0.999986
1.359,5e-06,0.999995
1.359,2e-06,0.999998
1.359,1e-06,0.999999
1.359,0.000175,0.999825
1.359,4e-06,0.999996
1.359,2e-06,0.999998
1.359,1.8e-05,0.999982
1.359,0.000134,0.999866
1.359,7e-06,0.999993
1.359,0.000247,0.999753
1.359,3.7e-05,0.999963
1.359,8.1e-05,0.999919
1.359,1.4e-05,0.999986
1.359,0.002652,0.997348
1.359,3.5e-05,0.999965
1.359,0.000321,0.999679
1.359,3e-06,0.999997
1.359,4e-06,0.999996
1.359,0.001675,0.998325
1.359,3.8e-05,0.999962
1.359,1e-06,0.999999
1.359,1.3e-05,0.999987
1.359,0.000674,0.999326
1.359,3e-06,0.999997
1.359,2e-05,0.99998
1.359,1.8e-05,0.999982
1.359,5.8e-05,0.999942
1.359,0.000262,0.999738
1.359,0.000888,0.999112
1.359,1e-06,0.999999
1.359,0.000197,0.999803
1.359,1.1e-05,0.999989
1.359,9e-06,0.999991
1.359,5e-06,0.999995
1.359,2e-06,0.999998
1.359,0.001104,0.998896
1.359,0.000476,0.999524
1.359,2e-06,0.999998
1.359,0.000358,0.999642
1.359,1.3e-05,0.999987
